0, 281481472, 278166367, 278543643, 280553411, 285454558, 289414388, 294056486, 298177825, 301937586, 303732015, 307417987, 309641855, 312720457, 316453423, 318399660, 318755642, 317900663, 316869546, 315388671, 312407826, 309275648, 306047019, 303257366, 300332364, 297746572, 295432071, 293830720, 291994662, 289894213, 286902404, 284680624, 283398130, 280980781, 278062945, 275352437, 273337554, 270892696, 268557002, 266787967, 264956166, 262877245, 260444992, 258662168, 256368388, 254151096, 252385283, 250563312, 248587257, 246636791, 244598656, 242980519, 241116044, 239497152, 237163344, 235296078, 233342784, 231764250, 229816693, 228738233, 226723323, 224515225, 222917452, 221046701
0, 291236508, 287620715, 288150227, 290994843, 295910635, 299135713, 304249699, 307284217, 310537775, 311868777, 315343364, 317961753, 320811501, 324209511, 326677040, 326635034, 325547563, 324234283, 322484231, 319408929, 315674653, 311850271, 308784658, 306069161, 303199138, 300337786, 298584218, 296326907, 293864884, 291164031, 288858605, 286467854, 284451855, 281441642, 279003949, 276754729, 274185825, 271573045, 269867553, 268343497, 265902501, 263712575, 261886488, 259462986, 256721971, 255039735, 253291456, 251090541, 249505518, 247758988, 245359825, 243201007, 241271812, 239247557, 237354350, 235339309, 233627825, 231949598, 230816129, 228873598, 226806950, 224922725, 222872908
0, 301537565, 297686851, 298800901, 301592365, 306879348, 310344407, 314619556, 316971606, 319708506, 320588310, 323713077, 326423451, 328902535, 331847391, 334855490, 334751065, 333833935, 331747613, 329710389, 326240711, 321423873, 318014394, 314617124, 311790604, 308885551, 305622009, 303003252, 300319637, 298351070, 295718651, 292786482, 290319996, 288100141, 284895839, 282576476, 280493728, 277724568, 275158248, 272889135, 271196814, 269639105, 266875204, 264862243, 262583597, 259809024, 257705163, 256089923, 254493714, 252102489, 249969253, 247154642, 245388494, 243478593, 241493314, 239432997, 237635172, 235943641, 234223259, 232880659, 230816100, 228599148, 226478463, 224664962
0, 312416939, 308439766, 309865722, 312757768, 318715424, 321866964, 325591755, 327691230, 328838505, 330275262, 332460220, 334938809, 336851588, 340595397, 342568685, 343228591, 341508039, 339719662, 336580825, 332051151, 328265416, 324615018, 320663292, 317351083, 314204934, 310321935, 307720542, 305013208, 302304855, 299717270, 296765200, 294323880, 291504893, 288779771, 285737024, 283740913, 281239591, 278752873, 276448646, 274092199, 272417077, 270257040, 268017493, 265500261, 263139071, 260845615, 258318763, 256301928, 254507545, 252354511, 249564440, 247508547, 245373441, 243530936, 241603686, 239784177, 238152219, 236068082, 234573215, 232645866, 230618542, 228458088, 226419468
0, 324560085, 320652396, 321281041, 325663630, 331182876, 333882491, 337378636, 338285407, 339583845, 339889773, 341863750, 343903528, 345692474, 349160099, 350606079, 351483140, 350524290, 346937140, 343194286, 338962535, 335341781, 330509791, 327034602, 322972026, 318596153, 315746701, 312654994, 308985302, 306666638, 303937876, 300770131, 297978095, 295006352, 292481095, 289473156, 287071769, 284970007, 282252070, 279799569, 277256460, 275654513, 273612696, 271279468, 268601713, 265624607, 262849666, 260423285, 258567813, 256795753, 254694015, 252276479, 249609262, 247895705, 245599054, 243581757, 241731471, 240215407, 238071191, 236622010, 234508935, 232676760, 230220667, 228310028
0, 336984240, 333172460, 334199689, 339305418, 344335162, 346304567, 348811576, 349634324, 350432422, 350433001, 351786705, 353782219, 355491232, 357323474, 359124861, 360149932, 358379109, 354374083, 350691192, 346163613, 341441182, 337128548, 331802501, 327977420, 324045831, 320009827, 317425086, 314048656, 310768478, 307869971, 304674017, 301751373, 298992560, 296195661, 293332431, 290688586, 288324233, 285716319, 283355722, 280747543, 279068113, 276694834, 273558925, 270985985, 268285671, 265410907, 263012860, 260959782, 259194027, 257057210, 254724729, 252119426, 250025110, 247876375, 245800655, 243908460, 242190422, 239958444, 238583724, 236568218, 234698762, 232137700, 230226765
0, 350961883, 347247464, 348276358, 353519184, 358538985, 359127094, 360945607, 360989458, 362441089, 361358076, 362957261, 364457150, 364998306, 366390495, 368019060, 368390353, 366041312, 362214514, 358712743, 353211051, 347661719, 341949437, 337252132, 333739409, 329258022, 325129457, 321917367, 318866943, 315549230, 311933273, 308455150, 305871805, 303147173, 299720476, 297252232, 294552841, 292031541, 289489779, 286960208, 284051803, 281411788, 279023131, 276501373, 273589848, 270830979, 268024706, 265619590, 262989894, 261382634, 259234676, 257091203, 254592475, 252191209, 249883128, 247864168, 245812581, 244147477, 242077242, 240502931, 238406510, 236725770, 234074995, 231593919
0, 366909816, 361948720, 364032387, 369020053, 372031345, 372364139, 373971353, 373480358, 374073162, 373946411, 374729698, 374440645, 374528995, 376461095, 377623281, 376873252, 374470609, 370310382, 365618268, 359809264, 353287026, 347798624, 342762030, 339118880, 334942366, 330421215, 326942903, 323923052, 320032134, 315941929, 312793436, 309863355, 307390476, 303744125, 301162678, 298676446, 295823875, 292403908, 290153366, 287020814, 284182704, 281595123, 279319637, 276820397, 273512784, 270825194, 267857195, 265286903, 263865255, 261532295, 259563638, 257024377, 254686874, 252246408, 250070076, 247755169, 246084681, 244017573, 242302476, 240269775, 238409891, 235950314, 233464243
0, 384061444, 378684807, 380544958, 384806703, 386287812, 387187947, 387883093, 387940083, 387969507, 386529025, 385175680, 384260634, 385341600, 387013305, 387222371, 386452157, 382708874, 378508817, 371547576, 365724260, 360101671, 353436383, 348308946, 344564477, 340498358, 336018063, 332190192, 328837446, 324341286, 320504988, 317060174, 314210873, 312363294, 308416572, 304627909, 301705170, 298959681, 295589209, 293139454, 290213274, 287166643, 284156874, 282047012, 279423837, 275890714, 273434318, 270558511, 267936079, 266064842, 263755758, 261552923, 259640812, 256962125, 254620235, 252076355, 249849305, 247942693, 245891023, 244221911, 242285925, 240307377, 237861073, 235294258
0, 403457832, 398167380, 397992645, 400830898, 401380544, 402542688, 403345779, 402086011, 402341102, 399702296, 397201848, 396376083, 396254392, 397538312, 398268227, 395951054, 391535603, 384794368, 378062051, 371718544, 365955737, 359216613, 354178090, 350126854, 345590912, 341701480, 337412613, 333184093, 329268633, 325341779, 322049173, 318806882, 315733128, 311920279, 308099444, 305192724, 302140463, 299163405, 296065677, 293152027, 290509062, 287062424, 284887372, 282103783, 278847107, 275985082, 273319242, 270685192, 268333105, 266185632, 264023651, 261779646, 259457283, 256935423, 254249408, 251919586, 249979734, 247877494, 246188237, 244203930, 242271172, 239668756, 237309166
0, 425279352, 417962696, 416159964, 416608229, 417920215, 417758195, 418935459, 417692774, 415949355, 412796225, 410207693, 409289935, 407061040, 408616862, 408274087, 405411259, 399323234, 391439201, 383739201, 377608360, 371385914, 365167742, 359770657, 355126226, 350823446, 346440655, 342368979, 338177579, 334454133, 329740052, 325494085, 322352413, 319211439, 315497900, 311982813, 308521156, 305160898, 301967447, 298964511, 296003637, 293182356, 290239258, 287323940, 284713132, 281538514, 278626270, 276081664, 272745093, 270844371, 268709433, 266260659, 264063175, 261612576, 259235123, 256560205, 253999025, 251722718, 249873431, 248327335, 246309324, 244096094, 241547257, 239128401
0, 449982198, 439243766, 435079966, 435280328, 434831640, 434841740, 434909766, 432693247, 430275066, 426422273, 423702714, 421907984, 420478500, 419775176, 418070888, 414017457, 406186216, 397187643, 389767968, 383400043, 376495153, 370567725, 365349009, 360709778, 356328571, 352159346, 347452208, 342728835, 338307805, 334062694, 329886689, 326356039, 323008523, 319077716, 315056237, 311647223, 308097208, 304808772, 301823949, 298626826, 296120228, 293233144, 289640658, 287105095, 284059002, 281220659, 278294672, 274955181, 273067334, 270619419, 268563198, 266328258, 263808904, 261268763, 259091093, 256213151, 253730271, 251672738, 249973566, 247723365, 245731143, 243330900, 240789555
0, 476795801, 461147121, 456617984, 454024517, 455179760, 453667782, 452862370, 447854341, 443633113, 440189105, 436431735, 434995856, 433583581, 431271955, 427695612, 421894464, 412833474, 403068115, 395462806, 388394062, 381210033, 375960878, 371742216, 367081641, 361429089, 356174156, 352007340, 347247353, 342654495, 338224477, 333874251, 329650221, 326280753, 322495845, 318609149, 314590291, 311634623, 307982553, 304788302, 301335737, 298776545, 295743614, 292292896, 289598213, 286497029, 283702874, 280739354, 277370416, 275527706, 273427781, 270892567, 268456659, 265929622, 263264384, 260968012, 258209491, 255654887, 253341827, 251528435, 249556428, 247615536, 245195080, 242720775
0, 505577645, 485893961, 478121500, 477028516, 476931008, 474244069, 469672734, 464485665, 458198721, 452341583, 451212337, 448935154, 446135068, 442003309, 437560724, 428785226, 418759660, 408811044, 400144596, 393322916, 387969424, 382051650, 377016225, 371827003, 366319463, 361383680, 356597586, 351446738, 346658591, 342609982, 337760898, 333409743, 330212697, 326074689, 322037614, 318247683, 314623351, 310642811, 307376846, 303946857, 301362902, 298552535, 294768335, 292289977, 289257538, 286187673, 283227331, 279722355, 277548083, 275279472, 272787943, 270532204, 268184455, 265629818, 262902310, 260264380, 257846561, 255311357, 253396890, 251181075, 249417544, 246899351, 244620904
0, 538320360, 513718300, 507164827, 503002128, 500922982, 495865814, 487255239, 479562234, 472372540, 467883128, 465462921, 462139056, 457822300, 453600129, 445441021, 434135164, 423014721, 414216358, 406598754, 398883024, 391790310, 386375441, 381885958, 377416210, 371192612, 365423909, 360641292, 355690702, 350981542, 346178790, 341737551, 337047547, 333021027, 328953289, 324985877, 321299469, 317006865, 313597072, 310688883, 307437437, 304056949, 300998323, 297681993, 294702925, 291349489, 288398180, 285538058, 281888681, 279712083, 277513571, 275307911, 272783504, 270487833, 267504512, 264948780, 262173755, 259831810, 257159599, 254989961, 253310543, 251179804, 248728661, 246426480
0, 574499716, 550208284, 538943145, 532911653, 528784919, 518023259, 506483661, 495197057, 487532897, 482636370, 479889595, 474848318, 469513040, 463016644, 451427712, 438933085, 428015475, 418600157, 409920876, 403483349, 396310358, 390269690, 386019878, 381808838, 375879263, 370560062, 365171804, 359384486, 354272110, 349185996, 344718793, 340121455, 336148449, 331814180, 328218392, 324148797, 320445432, 316811884, 313019478, 309523578, 307000460, 303255219, 300027942, 297108539, 293823351, 290707544, 287795229, 284320714, 281960411, 279560829, 277289776, 274839557, 272905678, 269502962, 266900730, 263931517, 261541726, 258618641, 256668030, 254302940, 252375563, 250198819, 247638510
0, 617957925, 592670593, 575815144, 566222629, 557547193, 540688303, 525270867, 512334220, 503119544, 497376821, 494098192, 487481676, 479175018, 470112174, 454499853, 440956839, 430638863, 421257913, 414524506, 407170689, 400550728, 395126378, 389636485, 386157554, 380102207, 373574272, 368760870, 362914073, 358347140, 353035430, 348553217, 343110497, 338748589, 334755122, 330864058, 326874612, 323038389, 319472574, 315457664, 311792211, 308959552, 305275207, 302026349, 299156999, 296563573, 292994936, 289868339, 286398286, 283879256, 281554833, 279017611, 275997957, 274015588, 271110394, 268254563, 265545074, 262803487, 259806670, 257975576, 255466867, 253657733, 251470418, 249067494
0, 667056353, 640990187, 618513781, 601194761, 584271805, 564194843, 545818754, 528674103, 520471173, 514157993, 507647940, 497540059, 484153857, 469790474, 455191553, 443687230, 432516849, 425618806, 418288040, 411182106, 404478392, 398225843, 393843736, 390404021, 384641590, 377886927, 372338961, 366866756, 361514560, 356467398, 351427803, 346299037, 341716578, 337233549, 333720591, 329896255, 326053207, 322409048, 317787520, 314160841, 311373088, 307292399, 304138681, 300828494, 297840944, 294303937, 291415359, 287862729, 285498339, 283110949, 280494943, 277229671, 275446399, 272573343, 269633198, 266767405, 263951978, 261313762, 259290241, 256843015, 254918288, 252840732, 250244981
0, 726213196, 693779162, 670172803, 633730392, 610147911, 586168228, 565728301, 548447490, 539965476, 527496006, 517387912, 501197496, 482107033, 469873430, 456983488, 445296836, 435193379, 428669586, 422027221, 415435302, 408779476, 402301998, 397880387, 394463043, 388690819, 382198007, 376008662, 370559662, 365458727, 360498731, 354765471, 349268005, 344945633, 339805506, 335964035, 332223994, 328136590, 323932421, 319893937, 316238911, 313362415, 309486577, 305866845, 302310137, 299412460, 296146891, 292688619, 289303313, 286717780, 284565951, 282073739, 278808134, 276577680, 274128528, 271033370, 268191037, 265300893, 262701222, 260605850, 258311116, 256432270, 254049844, 251695789
0, 802463741, 769395192, 721110928, 665679629, 630166217, 605871739, 591281136, 570272367, 552958080, 536318645, 520271071, 496625333, 480310350, 468592753, 459344417, 448552306, 439068818, 432448707, 426665624, 419317066, 413038160, 407186895, 401765601, 397953696, 392648076, 385489274, 379678657, 373507010, 368196488, 362579542, 357077408, 351896438, 347285719, 342165781, 338110600, 334289771, 330461321, 325750034, 321534677, 318042483, 314887402, 311025586, 307227287, 303748376, 301573861, 298076958, 294253822, 290784962, 288560579, 286232122, 283434984, 280415475, 278443264, 275627161, 272639259, 269553922, 266826203, 264012180, 262078581, 259547981, 257434563, 255281399, 252880369
0, 914726204, 837381940, 760311691, 694743241, 653841944, 630173351, 609810137, 581844568, 557616083, 530596989, 510174004, 493676118, 479938453, 471377149, 463227588, 452943940, 443319654, 435461490, 431085943, 422980404, 416728979, 409194654, 404599180, 400888013, 395478836, 388827312, 382510378, 376416127, 370375897, 365628239, 359911801, 355127945, 349747879, 344545859, 340159494, 336230447, 332337327, 327664974, 323445911, 320042446, 316678311, 313039690, 309097050, 305661098, 303304402, 299765058, 295844301, 292662183, 290081235, 287768190, 284792181, 281931602, 279967562, 277315871, 274252181, 271416384, 268522572, 265556402, 263671884, 261184077, 258756745, 256874348, 254112669
0, 1049840756, 904024713, 795885329, 720934734, 671634863, 631781750, 606897909, 572038124, 545149742, 523214034, 507484316, 494775268, 482980085, 473612937, 465461045, 456921600, 446717304, 439035689, 434152350, 426544434, 419937550, 412390973, 407552570, 403565215, 397717003, 391784764, 385357391, 378955679, 372714670, 368483016, 362641208, 357709442, 352378462, 347276797, 343133070, 339037731, 334945510, 329903246, 326110375, 322434206, 319230091, 315002517, 311502905, 308109071, 305749268, 302251832, 298306686, 294619316, 292467267, 290085186, 286891762, 284360764, 282127535, 279561164, 276699102, 273374527, 270546445, 267548032, 265783799, 262851222, 260602843, 258664138, 256180358
0, 1007556902, 840002657, 758720863, 699813973, 656933173, 617019131, 595802701, 570922697, 549366280, 530640430, 516175419, 504436092, 493622293, 483616126, 475716125, 467748815, 456795014, 449904340, 445073419, 436509132, 429873319, 422723279, 417354347, 412955365, 406931121, 400689388, 394124082, 387683479, 381050557, 376252189, 371004752, 365934462, 360844310, 355462234, 351153325, 347515950, 342475945, 337652723, 334053818, 330270762, 326682307, 322890256, 319007510, 314667264, 313023443, 309486447, 305376797, 301476950, 299096619, 296903354, 293510008, 290750789, 288525314, 286164969, 283233883, 279576308, 276627727, 273248247, 271799172, 268740343, 266520490, 264599856, 261806089
0, 1104122600, 944767489, 825247681, 744472610, 695259201, 650782753, 621813524, 584215325, 554583359, 532299683, 515481040, 502653720, 490900724, 481253579, 473119708, 464518087, 454041625, 445993382, 440464262, 431999518, 425333412, 417543647, 412224071, 407787090, 402049064, 395630948, 388893896, 382158460, 375501347, 371097001, 365029838, 360305273, 354973225, 349758513, 345663559, 341430939, 337283008, 332076391, 328363968, 324582187, 321351798, 317000576, 313671356, 309860076, 307598550, 304093027, 300058657, 296281334, 294056063, 291779066, 288440900, 285902333, 283622218, 281066460, 278097488, 274759589, 272015450, 268828997, 267086256, 264072842, 261793880, 259744203, 257309310
0, 966514123, 880177845, 793803871, 722183813, 678519574, 650437370, 629254336, 600714165, 574939151, 546793015, 523942492, 505433737, 492193408, 483046397, 474811132, 465059168, 453842219, 445673328, 440610299, 431454761, 424803971, 416354365, 411599971, 407701005, 401541053, 394844017, 388131213, 381401437, 375373588, 370639949, 364635117, 360055759, 354387915, 349052987, 344455366, 340388857, 336474930, 331549604, 327402857, 323750081, 320447997, 316558757, 312565940, 309060218, 306686709, 303080128, 299112797, 295776756, 293159413, 290838575, 287572889, 284767744, 282650776, 280110712, 276917763, 274011998, 271082034, 268072066, 266054367, 263430034, 260981156, 259101709, 256264150
0, 847952896, 810896402, 758085003, 697735933, 657683041, 629245351, 611947536, 589040513, 571001345, 555937909, 539349628, 514729317, 497928030, 483377077, 474067957, 463528712, 453037483, 446024513, 439223466, 430715751, 424285778, 417539511, 411664230, 407674178, 401530305, 394178428, 387826408, 381421637, 375428265, 369980732, 364040975, 358938890, 353783564, 348618978, 344311340, 340149800, 336506312, 331422398, 327286155, 323477295, 320151110, 316203614, 312247580, 308758990, 306300701, 302672066, 298939461, 295252546, 292959561, 290623409, 287413256, 284463908, 282401984, 279531150, 276458534, 273440210, 270543867, 267618676, 265570336, 262783583, 260674313, 258657297, 256126174
0, 763960040, 730547149, 707848475, 668090157, 639498929, 613825756, 590353494, 569319850, 559731591, 546984673, 536245688, 521134415, 503587176, 489836384, 475976384, 463103917, 451485512, 443950688, 437334809, 429157158, 422273546, 414984298, 410115683, 406310908, 400039762, 393111605, 386245529, 380572971, 374756792, 369907125, 363430623, 357998870, 353194922, 347674720, 343646548, 339836843, 335581028, 330963929, 327001284, 323044785, 320030861, 315998995, 312272044, 308664847, 305353688, 302130959, 298455554, 294812331, 292351105, 290183177, 287246278, 283998355, 281700579, 279153028, 275875200, 273136208, 270122553, 267340959, 265138891, 262472370, 260593075, 258229844, 255801504
0, 701322775, 674893909, 653785366, 634736381, 616234680, 592971139, 571624104, 551834513, 542694117, 535226401, 527867146, 518410967, 504757768, 491809755, 477087817, 464482376, 451435842, 444281674, 435250764, 426967770, 419984493, 412665145, 408377481, 403897621, 397871190, 390641368, 384130759, 378817795, 372638951, 367572910, 361733151, 356635851, 351852654, 346651144, 342975059, 338996543, 334859843, 330829769, 326040060, 322395548, 319233023, 315136650, 311582785, 308229731, 305082633, 301387384, 298471799, 294546998, 292244698, 289788972, 286846110, 283540718, 281609057, 278615975, 275485677, 272602200, 269642508, 266855090, 264697139, 261955367, 259876200, 257822580, 255131031
0, 651296058, 624915662, 608679577, 599231171, 589158187, 570685839, 552897043, 537429543, 527426034, 520205418, 516025070, 509016162, 500912982, 491590398, 477636851, 464055970, 452583150, 442432546, 433980574, 425555548, 417818110, 411389815, 406486842, 401245827, 394920211, 387839949, 382125615, 376330391, 370848184, 365502198, 360271707, 354772212, 349969443, 345359271, 341296071, 337147513, 333064847, 329074451, 324741272, 321268034, 318037141, 314101906, 310902207, 307631000, 304902962, 301124470, 297994474, 294172294, 291750335, 289224041, 286516477, 283355297, 281307829, 278123524, 275135148, 272330578, 269395023, 266251516, 264211476, 261446042, 259487025, 257307804, 254740506
0, 605791601, 581989177, 571421417, 565865558, 561160676, 548620651, 535079720, 521906816, 512955858, 507192846, 503851512, 497908225, 491930333, 485532845, 474241238, 461869897, 452332183, 441925637, 431997294, 424481197, 415937076, 408652246, 404152503, 398950652, 393034288, 386189053, 380559306, 374181079, 368502939, 363126005, 358082385, 353120363, 348773552, 343878811, 339896524, 335290166, 331576863, 327606050, 323584755, 319807995, 316990707, 313232419, 309885936, 306718603, 303392931, 299974877, 296903726, 293356338, 290834809, 288298804, 285894064, 283325010, 281280048, 277417366, 274748087, 271618023, 268942109, 265816568, 263739921, 261065851, 259073040, 256780043, 254084003
0, 568861567, 544533443, 539340468, 534673601, 533206415, 527583146, 517280494, 508058868, 499357544, 493932685, 490469008, 487131977, 481896355, 476935225, 468667757, 457375588, 447541121, 439210134, 431118931, 422337087, 413654823, 406891887, 401661518, 395834488, 389557049, 382891244, 377597069, 371534915, 366782944, 361123943, 356465569, 351293332, 346751070, 341951884, 337771148, 333314346, 329256396, 325695982, 322131138, 318685828, 315172150, 311892196, 308549194, 305208259, 301885875, 298672802, 295626591, 291972288, 289620931, 287127923, 284788482, 282228899, 279581492, 276355788, 273731057, 270800232, 268136935, 265268906, 262846532, 260819186, 258628061, 256118412, 253606957
0, 535545116, 515654113, 508953439, 507964312, 507687221, 505587146, 500287987, 494092782, 486726542, 480199043, 477816528, 474764115, 471610148, 466914325, 462232896, 452770644, 443410573, 434361065, 426160306, 418705443, 412161754, 405065926, 398389861, 392674405, 385934281, 380304492, 374931890, 368692178, 363516879, 358727513, 353937198, 348610113, 344988663, 339891310, 335971526, 331706691, 327552717, 323679558, 320024594, 316430261, 313555430, 310458966, 306642369, 303748690, 300593354, 297174874, 294008905, 290766831, 288358515, 285852828, 283211977, 280795142, 278160200, 275305195, 272471332, 269649770, 266920111, 264205446, 262005223, 259369595, 257538752, 255026664, 252452254
0, 506687486, 490607617, 486343412, 484562525, 486126808, 484142198, 482632618, 477027245, 472860768, 469663669, 464554857, 462730200, 460504489, 457643238, 453245044, 447268299, 437998948, 428575610, 421637292, 414963788, 407380801, 400974125, 395687567, 389478135, 382521670, 376491050, 371354157, 366047756, 360597697, 355646684, 350895436, 346012201, 342028767, 337677142, 333193871, 329483520, 325543529, 321706965, 318303219, 314413450, 311966331, 308446991, 304941052, 301878093, 298501544, 295460849, 292509592, 289244302, 287087546, 284893573, 282155727, 279514271, 276729052, 273719744, 271318749, 268245498, 265495296, 262960583, 260781913, 258542040, 256401483, 253963725, 251268372
0, 479579822, 468643684, 464987301, 465897062, 465568245, 465050369, 464696014, 461495555, 459122380, 454964132, 452488774, 450628994, 449403482, 447262575, 444647725, 440312082, 432298238, 423162386, 416021910, 409780328, 403440728, 397139364, 390909490, 384699711, 378955449, 373860064, 368233602, 362887666, 357311736, 352416763, 347711181, 343588331, 339637647, 335222169, 330544490, 326983038, 323167026, 319416010, 316231957, 312566366, 310088440, 306647815, 302962931, 300133173, 296849317, 293981329, 290961363, 287559991, 285212157, 282865827, 280539500, 278102982, 275214093, 272402065, 270033728, 266913456, 264156637, 261949056, 259823386, 257426208, 255282878, 252792748, 250055936
